,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p3a,s101p3b,s101p4a,s101p4b,s101p4b1,s101p5a,s101p5b,s101p5d,s101p5e,s101p5f,s101p5g,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s101p13,s101p141,s101p142,s101p143,s101p144,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183,label
6354,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6355,1,1,0,1,1,1,0.833333,0.833333,0.5,0.833333,0.833333,0.833333,0.1,0.083333,0.051948,0.0,0.08,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.5,1,1,1,1,0.25,0.25,0.0,0.0,0.75,1.0,1.0,0.0,0.0,1
6356,0,1,0,1,1,1,0.166667,0.833333,0.5,0.833333,0.0,0.0,0.083333,0.083333,0.038961,0.0,0.06,0.0,0.833333,1.0,0.833333,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,1,0,0.0,1,1,1,1,0.0,0.25,0.5,0.5,0.0,1.0,1.0,0.25,0.25,1
6357,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.051948,0.0,0.08,0.833333,0.833333,0.833333,0.833333,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,1,1,0,0.5,1,1,1,1,0.5,0.5,0.5,0.25,0.0,0.5,0.5,0.5,0.5,1
6358,1,0,0,1,1,1,0.833333,0.5,0.5,0.833333,0.833333,0.833333,0.15,0.116667,0.064935,0.0,0.1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1,0,0,0,0,0,0.25,1,1,1,1,0.0,0.0,0.75,0.5,0.0,0.25,1.0,0.25,0.0,1
6359,1,0,0,1,1,1,0.833333,0.5,0.5,0.0,0.0,0.0,0.033333,0.033333,0.025974,0.0,0.04,0.833333,0.833333,1.0,0.833333,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0,1,0,0.25,1,1,1,1,0.0,0.5,0.5,0.25,0.0,1.0,1.0,0.5,0.0,1
6360,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.016667,0.016667,0.025974,0.0,0.0,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6361,1,1,1,1,1,1,1.0,1.0,0.833333,0.833333,0.0,0.0,0.016667,0.016667,0.064935,0.0,0.1,0.833333,0.833333,0.833333,0.0,0.0,0.0,1,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,0,0,0.25,1,1,1,1,0.0,0.75,0.5,0.25,0.0,0.75,1.0,0.5,0.0,1
6362,1,0,0,1,1,1,0.833333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.077922,0.0,0.12,0.833333,0.833333,1.0,0.833333,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,0,0,1,0,0.25,1,1,1,1,0.0,0.25,0.25,0.25,0.0,1.0,1.0,0.25,0.0,1
6363,1,1,0,1,1,1,0.166667,0.833333,0.5,0.833333,0.0,0.0,0.033333,0.033333,0.051948,0.0,0.08,1.0,0.833333,0.833333,0.833333,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0.25,1,1,1,1,0.0,0.25,0.5,0.75,0.25,0.5,1.0,0.25,0.25,2
6364,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.066667,0.033333,0.025974,0.0,0.04,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,1,1,1,1,0.75,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,2
6365,0,0,0,1,1,1,0.166667,0.5,0.5,0.833333,0.0,0.0,0.05,0.05,0.038961,0.042857,0.0,0.833333,0.833333,1.0,0.833333,0.0,0.0,1,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,0,1,0,0.5,1,1,1,1,0.0,0.25,0.25,0.5,0.75,0.0,0.75,0.25,0.0,0
6366,1,1,0,1,1,1,0.833333,0.833333,0.5,0.833333,0.0,0.0,0.033333,0.033333,0.012987,0.0,0.02,0.833333,0.833333,0.833333,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.25,1,1,1,1,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.5,1.0,1
6367,1,0,0,1,1,1,0.833333,0.333333,0.333333,0.0,0.0,0.0,0.033333,0.033333,0.025974,0.0,0.04,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.5,0
6368,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0.0,0.051948,0.0,0.08,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0.75,1,1,1,1,0.0,0.75,0.75,0.75,0.0,0.0,0.25,0.25,0.25,1
6369,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0.012987,0.0,0.02,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.25,0.75,2
6370,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.25,1,1,1,1,0.0,0.5,0.25,0.75,0.0,0.0,0.25,0.25,0.75,1
6371,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.0,0.833333,0.033333,0.033333,0.012987,0.0,0.02,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,0,0,0.25,1,1,1,1,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1
6372,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.0,0.833333,0.066667,0.066667,0.064935,0.028571,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.5,1,1,1,1,0.25,0.25,0.5,0.25,0.0,0.0,0.5,0.5,0.25,1
6373,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0.033333,0.033333,0.064935,0.0,0.1,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.25,1,1,1,1,0.0,0.25,0.25,0.5,0.25,0.0,0.5,0.5,0.5,1
6374,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.05,0.05,0.077922,0.0,0.12,0.5,0.5,0.5,0.5,0.5,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0.5,1,1,1,1,0.0,0.75,0.0,0.0,0.0,0.25,0.25,0.25,1.0,1
6375,1,0,0,1,1,1,0.833333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.02,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0
6376,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,1,1,0,0.25,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,2
6377,0,0,0,1,1,1,0.166667,0.5,0.5,0.833333,0.833333,0.833333,0.0,0.0,0.25974,0.0,0.0,0.0,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.5,1,1,1,1,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.5,1.0,1
6378,0,0,0,1,1,1,0.5,0.5,0.5,0.833333,0.833333,0.833333,0.0,0.0,0.077922,0.0,0.0,0.833333,0.833333,0.166667,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.25,1,1,1,1,0.25,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.25,1
6379,1,0,0,1,1,1,0.833333,0.333333,0.333333,0.0,0.0,0.0,0.033333,0.033333,0.051948,0.028571,0.0,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0
6380,1,1,1,1,1,1,1.0,1.0,1.0,0.833333,0.833333,1.0,0.033333,0.033333,0.012987,0.0,0.02,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1,0,1,1,0,0,0.5,1,1,1,1,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.25,0.0,1
6381,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.077922,0.0,0.12,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,1,0,0,0.5,1,1,1,1,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.25,0.75,1
6382,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.051948,0.0,0.08,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,1,1,1,0,0.75,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.5,2
6383,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.025974,0.0,0.04,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0.75,1,1,1,1,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.75,2
6384,1,0,0,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.05,0.05,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,0.5,1,1,1,1,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.25,0.0,1
6385,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.0,0.833333,0.033333,0.033333,0.038961,0.014286,0.02,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.25,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.5,2
6386,0,0,0,1,1,1,0.166667,0.333333,0.5,0.833333,0.0,0.833333,0.033333,0.033333,0.038961,0.0,0.06,0.833333,0.833333,0.166667,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,0,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.5,1.0,0
6387,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,0,1,1,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.75,2
6388,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0.012987,0.014286,0.0,0.833333,0.833333,0.833333,0.0,0.833333,0.0,1,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.5,0.0,0.25,0.5,0.25,0.25,0.5,0.5,0.5,2
6389,1,0,0,1,1,1,0.833333,0.666667,0.666667,0.0,0.833333,0.0,0.0,0.0,0.051948,0.057143,0.0,0.833333,0.833333,0.0,0.0,0.833333,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,2
6390,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.833333,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,2
6391,1,0,0,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,0,1,0.5,1,1,1,1,0.0,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.5,2
6392,0,1,1,0,0,1,0.833333,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.051948,0.0,0.08,1.0,1.0,0.833333,0.833333,0.833333,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,1,1,0,0,0.75,1,1,1,1,0.5,0.25,0.25,0.5,0.25,0.0,0.5,0.5,0.25,2
6393,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.025974,0.0,0.04,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.75,1,1,1,1,0.0,0.25,0.25,1.0,0.0,0.5,0.0,0.25,0.75,2
6394,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.090909,0.042857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.75,1.0,2
6395,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.033333,0.033333,0.064935,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.5,1.0,2
6396,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.103896,0.014286,0.12,0.0,1.0,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,2
6397,1,0,0,1,1,1,0.833333,1.0,1.0,0.833333,0.833333,0.833333,0.033333,0.033333,0.12987,0.0,0.2,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1.0,1,1,1,1,0.0,0.75,0.75,0.0,0.0,0.25,0.0,0.25,0.25,2
6398,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.033333,0.033333,0.051948,0.0,0.08,0.0,1.0,0.833333,0.0,0.833333,0.0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,1,1,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.5,1.0,2
6399,1,0,0,0,0,1,1.0,0.666667,0.666667,0.666667,0.666667,0.0,0.016667,0.0,0.051948,0.0,0.08,0.0,0.666667,1.0,0.833333,0.833333,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0
6400,1,1,1,1,1,1,1.0,1.0,1.0,0.166667,0.166667,1.0,0.033333,0.033333,0.090909,0.014286,0.12,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1,1,1,1,0,1,0.5,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75,1.0,2
6401,0,0,0,0,0,1,1.0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.051948,0.0,0.08,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6402,1,0,0,0,0,1,1.0,0.5,0.5,0.5,0.5,0.0,0.05,0.05,0.090909,0.042857,0.08,1.0,1.0,0.5,1.0,0.5,0.0,0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6403,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.012987,0.0,0.02,1.0,1.0,0.0,0.333333,1.0,0.0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,2
6404,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.103896,0.0,0.16,0.0,0.666667,0.0,0.833333,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
6405,0,0,0,1,1,1,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.033333,0.033333,0.090909,0.0,0.14,0.833333,0.666667,0.0,0.666667,0.666667,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1,1,1,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
6406,1,1,1,0,0,1,1.0,0.0,0.0,0.333333,0.333333,0.0,0.033333,0.033333,0.090909,0.0,0.14,1.0,1.0,0.0,1.0,0.333333,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,2
6407,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.066667,0.077922,0.0,0.12,1.0,1.0,1.0,0.666667,1.0,1.0,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.75,1,1,1,1,0.0,0.5,0.5,0.5,0.0,0.0,0.75,0.25,0.25,2
6408,1,1,0,0,1,1,1.0,1.0,0.5,0.5,1.0,1.0,0.033333,0.033333,0.038961,0.0,0.06,1.0,1.0,1.0,0.666667,1.0,1.0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2
6409,0,0,0,0,1,1,0.333333,0.333333,0.333333,0.333333,0.833333,0.0,0.0,0.0,0.025974,0.0,0.04,0.0,0.833333,0.0,0.833333,1.0,0.0,1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0,0
6410,1,0,0,0,0,1,0.0,0.666667,0.666667,0.666667,0.666667,0.0,0.033333,0.033333,0.064935,0.0,0.1,0.666667,0.666667,0.833333,0.833333,0.833333,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0
6411,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.05,0.0,0.103896,0.0,0.16,0.833333,0.833333,0.166667,0.833333,0.833333,0.0,0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1,1,0,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2
6412,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.033333,0.033333,0.064935,0.0,0.1,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.75,1,1,1,1,0.0,0.75,0.75,0.75,0.0,0.25,1.0,0.0,0.0,1
6413,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,1.0,0.0,0.05,0.05,0.077922,0.0,0.12,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.0,0.25,0.25,0.0,0.25,0.0,1.0,0.0,0.0,2
6414,1,1,1,1,1,1,0.833333,0.833333,1.0,0.833333,0.833333,0.0,0.066667,0.066667,0.025974,0.0,0.04,1.0,0.833333,1.0,0.833333,0.833333,0.0,0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,1,0.25,1,1,1,1,0.0,1.0,1.0,0.75,0.75,0.0,1.0,0.0,0.0,2
6415,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.033333,0.033333,0.025974,0.0,0.04,0.833333,0.833333,0.833333,0.833333,1.0,0.0,1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.5,2
6416,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.033333,0.033333,0.090909,0.0,0.14,0.833333,0.833333,0.833333,0.333333,1.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,2
6417,0,1,1,1,1,1,0.166667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.038961,0.0,0.06,0.0,0.0,0.0,0.833333,1.0,0.0,1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0.75,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2
